Server_ID,Hostname,IP_Address,OS_Type,Server_Location,CPU_Utilization (%),Memory_Usage (%),Disk_IO (%),Network_Traffic_In (MB/s),Network_Traffic_Out (MB/s),Uptime (Hours),Downtime (Hours),Admin_Name,Admin_Email,Admin_Phone,Log_Timestamp,Instance_Size,Total_Network_Traffic (MB/s)
9145e4de-9d1e-4b76-9106-1afa434ceb44,srv-backup02,gAAAAABptDwz6C3pfmZGqCLgN98NJqWrL0sPS5JHgmwJpOk0XwJwuv_mKxkhvBwRQq6aTtz8rSrHiI-btTFx7onqZBJsl0WYDg==,Red Hat Enterprise Linux,"Berlin, Germany",93.02,90.05,56.56,119.24,66.79,19.73,4.27,gAAAAABptDwzXN7BPrsPaRX1-Dn3_M4Yz96stIyVDBy7IDTYJr7IeY_6kN1gWtruD94RtBhKESQuL7fXGcLT0JmsMrgTOsSnqfxO8ZRJ2oJ8_kEOVT6SGsg=,gAAAAABptDwz_2wsxsCCfp-c1J1RFOeOwhLT6-voAT6p2xCW-IUbcjDBmUXmeCZnULZJ2S-eneNxclhjWIQxI_u1O2LvldS_kPAZDdjmXsPpywqGVPXuQro=,gAAAAABptDwzSr7g-C2g3IWH2ctH3MIye2q2YPRkNrAuF2arSmymtXAMXHDdskmKD_JHPuv7V-V2Dl9k9O6zaN21-bAA47ItCg==,2025-02-22 14:09:00,Large,186.03
91ba7e56-1188-420c-baff-9d769851cbf2,srv-backup03,gAAAAABptDwzj3-CdIqsSbeFaHLBap55c7giVfIrlGAd7peaAOVKjdp3lqZOGfrp2tiMtp8iJ_qUOnpc6Zuwv1XL3ZAeejkliA==,Windows Server 2022,"Tokyo, Japan",23.68,63.99,16.51,37.0,30.61,18.97,5.03,gAAAAABptDwznoZxJmKE5OaIkICwhVweR9gjaZFZEagvq1oQHvZO2ktievf_e6GGH4LKeofxgPLJtWiAdfFcZt_RnDeCWpWjNg==,gAAAAABptDwz3c4l9ZwcmTbuv0d_VC-oQcSD62bAV0eXGB8sac83tDqYDuQkDpsl0q6aNf4Y-msoAenVzKrgxbzFNsH5x0B5nQdjJ1_zihJ1vr6YM2i36I8=,gAAAAABptDwzGechk4HPOY8xCtpUNGiSc_xuJR9sw6QhHwzwYYB7rjCiGvUmBXCRuUxwSd7yhvcquWFd4RrI28u25wzauyQPMA==,2025-02-03 13:38:00,Medium,67.61
31d83824-b926-4a54-a3f0-291257a5df22,srv-database02,gAAAAABptDwzWOYoUFXAY6a3KeklyOlX2g0-E54tit8vR-7sCpNb34WY1GzWAlbXSgIjLrCr2r8LjWIk-5uUSuAG7ZTMgGlCjg==,Ubuntu 20.04,"Berlin, Germany",58.51,37.95,34.31,118.87,100.34,20.11,3.89,gAAAAABptDwz-dqC-sxc4zFkccn_RMo3GfXNwPzZVRlL0ndD_TKC8NKnWgF-68krH99oGS-_xn52URNA3XbNYyARRCEDgNlm4w==,gAAAAABptDwzzBweIz5VTBMJemIHTpQGbjuSdeaBJBZbBY4isSDn5CXl7MMzrTjcpq2GtyStHjc9vIy9tJjgtNSfNzzr4nJ6XEe3gOARGoJUIcwnA_-EU98=,gAAAAABptDwzl8dknF6AvOgNW6Qh1qoHOyoNd1-OoHVmnMwKrxfnwwTWRkHg7N2_9pD4xl2QXMQQ4d98irj7-vIJEQZnRfpKMA==,2025-01-31 02:22:00,Medium,219.21
0a33a4cd-1a22-418e-bef8-321c1ec3cbf8,srv-analytics02,gAAAAABptDwzyEwJu_l3VwEVluhaH6uy_wygGllEtwORPFULhg_p0hT-AuLeIYsp7cxHBsndNjMgI-FTwJYSz_4msbLYvX-Gpg==,Windows Server 2019,"Sydney, Australia",23.54,40.76,71.74,89.57,106.29,21.11,2.89,gAAAAABptDwzw5FtSUAujy69Da3KXuYXMw7dAw8rImBOP1xOoq5VTPQaoOxIlrDgqAxnhL90xAz4VypnjtkeEwaybMpYnHVKiw==,gAAAAABptDwzTjTBviEM2ZtDZEoF2dlCDxS7Uzq6XCBEdBGjmi7YkTOvFcYlYlNIO11JQ5-qM5mQFJlFGo71kT7R-kJ7CermacHvpY243LaBuGsfL69GIpI=,gAAAAABptDwzzPpTPRwxLxFpwDbtbN6wJBLojh809AFFQL_JjjANAIo3hnMA5serNQDAkDMBNPiqN1eHfWcX-3omhOtEHqIR1Q==,2025-03-15 00:18:00,Medium,195.86
fb3aacfd-d7a3-41cf-8c01-37f7ce192e8c,srv-database03,gAAAAABptDwzr1tBbbu58N0e5Q0534KASuXrAXIuTCQA8VyegTiphqZF8ALrJtYl8Nqrc2K846oHJzKEswyxo7AntCoXBc7cww==,Red Hat Enterprise Linux,"New York, USA",96.67,31.74,34.75,68.77,66.79,18.39,5.61,gAAAAABptDwzMNwcpqqpeevPIwNdjNBhRY7MRbBI10ITnNPgD_MWtBF1-NKTK0-WoWXXhI1Vi-ef-WOCQE6tlEwY8_IyvFJsOw==,gAAAAABptDwztwsCcfoYy-MseQpGBWIi0Az0gGzwNWPgkktzg7dBeRnwl6Qs59Y72WKEm5k0if9BK3aPWwC0mjBrLzmEXWalng==,gAAAAABptDwzA00KkaN4DnOTm6jB9yT2h_-0PbcsOCYtG2iUlVnSbOe-71rA_tdXCmvgczTn5t1IfVWGmHYEZcvWO2BQrAIagA==,2025-01-02 16:20:00,Medium,135.56
5aa93017-a552-4598-af92-acd123695c21,srv-analytics01,gAAAAABptDwzaiRohHPdA7DhLJ7mv3UrbQJ7Mw50wBj0Kb89xJ0NaTFI_jeadaVfyDQyImGdjjMVNnBrWXqOdeIscb7JvPxr_Q==,Red Hat Enterprise Linux,"New York, USA",74.84,99.52,68.8,31.48,63.76,19.55,4.45,gAAAAABptDwzGBHPao2SfvNVjB7jP2t2XX_TPMVuUwct2Zs5RwKpl0txi8NvLoRN_lETTaYsF5_TB4T9779r-UybmGSoYrhTVQ==,gAAAAABptDwzIeN35ETpIdo8dLhcKXo3R1vh7RogWO8yuJ9VI9GBv9TZa1MbKTAD-Ohazi04MnsR8QB2mA6JucJgy6kqGpS_eRu18-hxZvjCc5jflI9b7tU=,gAAAAABptDwzbWHJbYbIBwvJP4w7buBZ78V8MmqLMxFudfJEtWqnihZ0_Ey_Fwho7fSCUqC6kvo5Y-sCEm5_CL91PSbrqHRHxA==,2025-02-28 14:22:00,Large,95.24
a9e31f3d-5b23-48d4-a8b7-63345d586ec2,srv-analytics02,gAAAAABptDwz7up7M0ZrrHPf98wmAfiwWCD11ekrwQvIBTWxtQ79ylTWU8KUOU06IiPY9TIe1IYSypl_Zj0_QzQJSaRGLPfrlw==,CentOS 8,"Sydney, Australia",94.8,49.35,90.67,121.64,140.54,18.85,5.15,gAAAAABptDwz94VelySpeZF6ZkCpi9_ypyy-q0isqMmKlb-DjOHD5SvqPC5l6dO9awMlVVAIRfoL6BBoBsLTxPKy8ak8SCf4Zg==,gAAAAABptDwzM19sHcxFhL0WF7k_QsuYCx931qhrV8_2z7irmQNX9myMxKqgSV1c8U0XpmHZq4002ECcvgIVeyzFRxZ7H0gWlyyYE9Gl1UPvk-UKp7RfMJk=,gAAAAABptDwzNEzHB1MazCAwC5p5Q9kwVlVw7_yd9-HICpR7rcCgXUf_aRggP3ycnp0P8QLQ5xpXaJrx4SM94pwjVsU9Ri9dgA==,2025-12-02 05:13:00,Medium,262.18
622aeffb-fb0f-463c-938d-f06ced55569c,srv-app01,gAAAAABptDwzUOxQh1CAh7qNSYIY5vPsmt_mFFWOVytEbxtqDOLu6wqg6LId5FMBAlW8_blNGShoSL8LpMsB41SXqV0hMTYeyQ==,CentOS 8,"Tokyo, Japan",56.54,34.44,15.78,89.63,54.75,18.31,5.69,gAAAAABptDwzGNV87ylA3LsOw4EZHaUNKSvBz4eRwA1xgJHLI2tF1SBRgzMfOBSxCf6VTGHyqoZaqw-ir3GRsIQGZBKB02p9Cg==,gAAAAABptDwzSAyrCfS1LxHwPNzAZ3d35Et6ULPWvEr5lAsOiixPA9KkwflDd4bLX3pWYTfWLd2CfkeL3EwOM3ONEILvSl_VBom6VRf_4mEwH4AfgcnWtM0=,gAAAAABptDwzXmuFb8uwWHkeX6WoRMH6RxT-BodmBuhyqoKyTK8LjW1vfwBv0seU_ntWKJFVwuyNes-qMWh5w78Hhbo1e8xpQA==,2025-06-02 07:19:00,Medium,144.38
a8c95376-9a68-43a6-94ce-62c6ffb5b80b,srv-backup01,gAAAAABptDwz0cYkT2cMVYQnwgeHDQePPdZtxsvMAhI7pFSO1VnVfUida-0-OF3bZEATM-53lF1xArRizv9EF08m87eBLlBYsg==,Ubuntu 20.04,"Tokyo, Japan",77.56,47.28,88.26,115.38,20.83,21.19,2.81,gAAAAABptDwz0Aor5TMtP8KA61qVLG8HFs8awYyOHS3SmKfZWuxcsxyFOVdE5tDAdXHtI8I6aAPlvDiQV4JOc68Wxf8gd7-43A==,gAAAAABptDwzKCkvoxvzSdsu4Ma3XQcyxV1tC94DaQJrXuJgfM7lMOUPPRGaWrS30NmbuggE-B_WJx0VTgor1qGgCWNC7cJxYdeNY5gRgGdRXeUuDpUgxbc=,gAAAAABptDwzQaVixui5C_zXiRfg1NhNtyGazXmlW70leznWUI6DdVKJRL8MZLazm4ZtXBI6TtpRK0g29QWvD5d_Gdt1_uYK5A==,2025-01-20 16:08:00,Medium,136.20999999999998
cfeb2838-9ddc-404f-b14a-41540918f46c,srv-backup01,gAAAAABptDwzGscnqSdoP__5bZBnkB31IVHQT2TnrgNeG-vDrC78Lg5CA8iQVN5JlEicH7eHLWKRAk7nBkVHt7OnzNjNnBJK5g==,Ubuntu 20.04,"Sydney, Australia",68.66,32.15,53.1,54.31,56.62,21.49,2.51,gAAAAABptDwzE5z9TfcNgN5kWLgmBwh_CtzRx0977uHR2abvCug4M6HuZPyMF5nGiezv1bJPygUEepy-sLonVVywZBnZY52osw==,gAAAAABptDwzPuR744thDV_-FtAXrcrBi_V6o9_GGiTDJzC01BM9vCfr3TE7NHNLq08IvP1Y_bgdmmN4R3dYS1vtMYOCFBeEeCCpy4cGVTJbNUa4ADvtyhw=,gAAAAABptDwz-MQqT0NRhSk_tPDNmUq29sFpnWFWekHkojHSotEgzW5yMdKsob_m15Fld5-KIeDenTTNotXUxpCM8AAyVEuC-A==,2025-01-28 02:48:00,Medium,110.93
624b7e0f-4ce0-4af7-bb0c-8f5291436113,srv-backup02,gAAAAABptDwz-g77mUo43pgJ7QSkEH8UOjnP_5x3sOR0eYNddO5o0OJkIAo54NyckSEsOjqL6MkoECMyMV6LFBJvzxDWw9eSfw==,Red Hat Enterprise Linux,"London, UK",24.66,39.35,94.94,76.99,34.85,21.53,2.47,gAAAAABptDwz8o9ZuVa5lm6_Og3PYn8zjJ3qpZX-hV2H1cmSjYPNaEqViFZQkBIXyizE6eXkg43foDaQC-4fqcou-tqKMhvRiQ==,gAAAAABptDwzhsdPcT75vSadpiqyhh0loTplrEvf34DcwxQAb5quC7LATTNtOEjsawSoJmsXrK4ada-sBAdopRAO-vhmp1JIgEih-SMlT2kNEKUAULOIXh0=,gAAAAABptDwzClMnYRucgVURSuK5BEP6Iqemc1GtM2yXJv6DXfo5JRjfVTglC7Z6ff1xmI683mrYnfbP-lB3jt6mEGUMLjg8pA==,2025-01-17 12:46:00,Medium,111.84
ff07794c-ee78-45fc-87e2-a3f76748b8fb,srv-analytics03,gAAAAABptDwzia-bKwvG7rOFVg_W6YTrOPIz3ken_DDVVadKC0VaCrYS5sXzd45a-W0rsmtSjN89enbzcztm-m_LppJ0yKE9dg==,Windows Server 2022,"Berlin, Germany",26.33,72.94,10.6,136.44,84.35,18.41,5.59,gAAAAABptDwzyejQGqSzK3fJxogatxRORmk0ft8F0WhgWtwwZ2-Jx_t8YVLvhc0bJhVl229V8w7LJlkdD0krx-BZouwRpGkbV4Fot4qVpV3i86au-TK8cNk=,gAAAAABptDwzLdY1HToXIoenYMV3WAAn2abTNo4tRh16l7v23bxSsykoI8Zl9yRJcT_1qT2dlILl5RG6nQrc03qvipHAf0hUCLSdqFRpKITBWXXW17GemKk=,gAAAAABptDwzSBEVD2PiGtGc5JKPr9Lo8qJHmopz-xhVQpl9JCurAjXSybw-R15KIIznnNfSkBnh7fauLrjUv5h-qfdMBDS4cQ==,2025-05-02 04:17:00,Large,220.79
eb85d2ce-5510-423a-bd37-662716ad1164,srv-app03,gAAAAABptDwzV6vZ68X2EfUIR3h7Sd9_YQlHV20fXEiDOj1l-SXipCUlsJV5FmrVMeXMUlR89pZus_RDwkF0kmtAa_aK5GmtCg==,CentOS 8,"Sydney, Australia",22.24,69.49,76.32,15.27,34.74,21.29,2.71,gAAAAABptDwzSpg_EQjG_-EVjUbQU6CHJjNJzDzMh-x0RRxY6cZ-zq8qUtHSCF4If1PD0CBHOXZDhGj_mpS8Wg0-09BtsmimnQ7IIa7whbNu_sofm2WBkYI=,gAAAAABptDwzAV2WrXd5pxJrHZbcQw7JLGZ1ufsKW3IKes-j3sU6tEvbmYc_g03dFTIAOA_6ESWqCTNlq8RAft7MVo2R-Ke-PaaWVGRR0jbAqSJ-qDboCJc=,gAAAAABptDwzx9yu2ImbvcUeJsLBMfgz4CndXdqUjmp4yETc1t7lI_T0bNu8iPRyNCsZ6R1fukTmKZHmrS88JpHYYPIrkxYZyg==,2025-02-24 00:29:00,Medium,50.010000000000005
a82735b5-8ec6-4d02-8ac7-5b3482b26590,srv-database01,gAAAAABptDwzfnPGLByGi_3_8K111szoMjDG2ca58bMFXwewoaYnKAf763tO64XTf1KrUU5LfMXR5W9zM0oAfLelTYMSGtOwDA==,Red Hat Enterprise Linux,"Tokyo, Japan",22.89,36.94,94.97,73.83,81.94,21.69,2.31,gAAAAABptDwzw3SRs4zKqD9iZd4bpFDva13KcBzQ2qMiclhesHrFEgNMNeIXJwuoYOmfx6xt-Z4Adt3-6m8aFdaP1tDD3L1Md8r38TQKa7EWzFcQ6B_Za54=,gAAAAABptDwzva6PnYr6NaEMLVgW0S59HhusZGoOaxP3eStHHwzTLhOZm9KiXiXncyL56PZxh3yso39ICzBIVT_gn5QR2Urs8s8q971LzrYmtCbvotLxS-I=,gAAAAABptDwzU4Y8NWodPjiY5XgyJwVdC-Gsn_IhRtu-tRByhN_VNDxCD9C_5M4dWU7cwbBE-ZIWeezUZ7urcyuhEbOA3Or05Q==,2025-04-03 12:12:00,Medium,155.76999999999998
182ce3e2-96d9-4639-a1cf-09c5352bd37e,srv-app02,gAAAAABptDwzMUD_AR87_hu0T3isfqj7VqjJ9NwVbh-KHiiNXq50jFyifSPCCTnwMLuT4YIEKC1QrEWcEmS9GsI8YJktpP0yuQ==,CentOS 8,"Sydney, Australia",13.05,24.77,99.3,113.22,74.57,18.84,5.16,gAAAAABptDwzoRWMJAD8vf_xHduorova5FIBiTG9gMwwPdEykTI6avevBLcDxH6z-dbpakz9cItQvPNA_-G6NNXhYWrEien5jg==,gAAAAABptDwzERMPPXCz5C_TXV-qO2foq8YU4qAL5GD1GcTKp3vDVOG7-UBnf0B8jWD_vU3xeDbZhE3kI2H6XqU27wvKuM5M2KSxZS58cFiQj9ip3ik4zo0=,gAAAAABptDwzWNUUr2QEhXudLjmf3TEX-FeNtIQA4y0s9vbMI4gDDjubilNo8Dz7G8pl7HuteVeVblIuzQDgsdF1817O5p5uEA==,2025-01-15 12:17:00,Small,187.79
44dde1fc-01e2-4a79-bf34-1b29a726f24c,srv-database03,gAAAAABptDwziUkrZMlZEeqYGML8yO1U2_UDLkQtXAGezpouDfgqoZfGmxE8K3DT66RLis69xBKTuCdTqWh7ANDG_mvTTRL_KA==,CentOS 8,"Berlin, Germany",39.97,61.23,77.75,11.8,38.27,18.11,5.89,gAAAAABptDwzaIxyDGniZaz-voaCNS6yk0483Z7ZCEPv_1bpAc7f0ynNJsoe1AXj5oDSXVl5hVGPEUElQGHNiyHtLCdcNyHns3sXeobqS7qOz0v9vqQzeaY=,gAAAAABptDwzuAbsVjU_r-7wazBMaAGwQrF0BD9tCWjfAvDW99FhrGchkaEx_LAOLFBc_m0k94EwhfOr0tfQCQIZllw2O18AiLkJG4CLyJT-JIuDX1QYrfM=,gAAAAABptDwzJSZ8n4czVpQ5jASOU-F_gKe3N13giPvl8-0zEfHE1ANzd1RM76Ern1LDov7HM-yt6T7j8gv5WlbYnOpQZy917g==,2025-04-02 02:35:00,Medium,50.07000000000001
76bdc0ca-1e2d-46b3-91c1-0f3ee9ecf01a,srv-cache02,gAAAAABptDwzCHNKP7aLAxn4LnPZHnoPfej1Qz851aq2r_hGeMH7LxsMlV3T6in4VRwv2MhqEO71A8TIqySc2U86c9wP7XKitg==,Red Hat Enterprise Linux,"Tokyo, Japan",61.75,62.49,60.97,40.97,58.66,21.6,2.4,gAAAAABptDwza1fma3v0aOx7eeP3JxTBItDiwW5GVkEPa9CJI1Gciso69YCYH6qLu6SxGRyJBFZ84st5iXDQ_C7Rxghw5injxg==,gAAAAABptDwzOSUYfv2943GekjS7LdQ0-nJKJ1bmUKT3ZkADCJBEwjMcMIj64DfaFmVXiH_gIN-EOEjJs0H9etYQ45eOGp8JEwL0U_vXhZShAajRvVtTkhE=,gAAAAABptDwz7GgDcnjgptKWT3i6CsJsCTrpQExqK1L1U4yMOV4u9MPry_iox7EkCrl_YR-Gglcz2vCRdIu_Ur5PXTO3Ji9sCg==,2025-02-27 16:33:00,Medium,99.63
77d54327-8068-45e5-bbc4-43b36b27ed8c,srv-app02,gAAAAABptDwzHT9psNzAbFrcT-mISyV_gBqkzgrst8j4n8-Y3URbiIVqRw3kIhJn3PSFKsiZG8npDbHGVHAzbNI37b9MqnFyfA==,CentOS 8,"Tokyo, Japan",96.42,81.38,29.87,23.22,133.17,20.09,3.91,gAAAAABptDwzRzRUj8QlnXIhwpAxJYJpDFABkZ0zD7Dt_9ck4-0VWkFKTEoiHEwryhfAlYJKflCejQNDL0e3N-M4Be_Qm29G3g==,gAAAAABptDwzfdW-OlXkd8TuYrDmye_IcH5WrEKMg9wueyCRHfvhwY4KgDAmYngJpZANKlt55emPNE_epOe1VlXBDs1qylHAMdEki-CmiNn3AZAOD0mKavQ=,gAAAAABptDwzZiPP7iUbn3puKAMfawV_Zq21fYz2TuSSswvoF4L8qhPg3NR36CgP5v_KwmkUqt4FBFAjW6TBEXZzb3977pLcZg==,2025-02-20 19:21:00,Large,156.39
5c8486a8-da04-409a-a64e-1b46277aa8e2,srv-analytics01,gAAAAABptDwzrOOo_AnYxqNrSKFZkkmVlN6Vb7f5rkwfMYkKKgh5ZZzZV8HcAqFcYrg2gh8LYvSGCg_BsGIFfarOSvYKFwesGQ==,Ubuntu 20.04,"Berlin, Germany",36.89,24.27,70.85,31.27,63.03,20.18,3.82,gAAAAABptDwzKXpBX7z7FLxkcHk1GCi5aiqaRic7sGxp4kxVZICihJiPCTOtP6vt8y-x-A42ojC84xqPu3lXChGgObEUV-sQxA==,gAAAAABptDwzvCGikF9CG1nMjw0oa7JosOQZbZaqKCZIW-Az_epGmS8hwoKkzSQOSbaOSiU-0KQdMiP_Ii8W7LyzNzCO-gAHyasQqvb2J4AQ4SxDj2_zOjo=,gAAAAABptDwz2MpM9RIM0ceQ0pfY3i4tggekgt7805zc5ufWp9_3NbVD1Lo76j9fel1I3AYWn5sKwpLUUxIAJh_kGMx0HiE2YQ==,2025-09-02 17:55:00,Small,94.3
87c386ab-07f0-4a23-81a1-c82bb4a9b3d2,srv-api01,gAAAAABptDwzMJDPcxRwLmjEQQSKGsNIx4BwQV9QUcJbiHdEkgd9jGnzJeEi4mBntHmoFciGb6ODg5YS4Php7HwwqTZb_zUVIg==,Ubuntu 20.04,"Tokyo, Japan",32.76,66.97,96.76,82.13,36.79,22.47,1.53,gAAAAABptDwzah8dRFI7lYmkiU_lmT5lQP32bMiDp7AVE0wU_s2dtCV7ru-3EXU66F39Hp9ktL8gkLatOJceOuRd1K44NZTyvQ==,gAAAAABptDwzbVHy4S2thn9wJKHbmNvR5IxTceQFWjpT0GB0uZ5rwbj_d8t_bYNfBSY05cd7IQQXxL3mrmWELEHCE6Tt-iw6WhA5Guejn9dtYMPtzTSDotg=,gAAAAABptDwzs1X_tWZBwtVs5TT0Asgc-U7Pj_kexq-xMEDEla_ZAlZPGyIZuj1-uXiBuqGsBFuPwK6aIiCGIEEdlmsjz4JuWw==,2025-08-02 09:28:00,Medium,118.91999999999999
338720f2-d47e-4b0c-83fd-db1c9359c470,srv-api01,gAAAAABptDwzgP7TvWJ0c3bJM92TmdXPc_fxJAKNZ4a9auStRfiMC731SuBv3lc25DgHFlMb4GoqOBQpHQa7rDhJ57xO9efFow==,Windows Server 2019,"Tokyo, Japan",45.88,20.98,32.56,18.54,99.82,21.43,2.57,gAAAAABptDwz5tAKjYfR8NlMZfCXnQ9rESDe_DYmw8BOVm2tpXbjWrRoUpyWdRQifsJ1O3SjGbZ_ICKi3xSBbcdWvuo15t7xhWjHUxLXUoTcg5l7nMRyeFg=,gAAAAABptDwzLRW_zqyzYS-DKqgx6IAJKZV9vWzf7bG3EdxfIryELATSU4_NzrIOTrm-5ckcYNRi-bOiYqKgYyW_S-8p_pRRB_BWf-6F9NIgCZVgIpsQoxM=,gAAAAABptDwzulP-_kA7RkrgX9aofT5KyJSw1oAxzrProaOafaMLBZ-99Args_-62OjeLhmYVmiZZNudBh5NPyRNq0RuJGVpwQ==,2025-01-22 07:19:00,Small,118.35999999999999
0859608c-7f1b-4332-ba35-d50885c3c029,srv-web02,gAAAAABptDwzczv-ZUz0IKbl7RS6Xa89au8fzASUiSm6oLXnjqpHMjd06ZnYLk50nK7zresaZc2HS83wpsAmwOfmpOFIVgz8QA==,Windows Server 2022,"New York, USA",86.0,65.67,87.6,149.61,72.33,18.51,5.49,gAAAAABptDwzzCtXemjUDXljq7zQ6vJi0SitDyU5Lx8Pb3bGyxf4xhkakoLKZf9C93WbjMJlv_Z2LfU2FTpd2Dohm4ZRU83IwQ==,gAAAAABptDwzsAvjwJntVtW0yqn9xEey3T-S7LJCXCN10kekISjckO_U65t7l9JJ_OF7xgNBGgSuhIro3V_aN-t4bnHMs12xoQxSSkQ68d4YN1PmszKojlM=,gAAAAABptDwzx1_qB3mPX6kAvmp8OCS31VLs12fqgZH9PqmuaB9GjzuD21M6fc9t6K5kcvs0EcjgJe05a5yL0ADkMjBZoo-qnA==,2025-12-02 13:44:00,Medium,221.94
961a2a06-4fd0-485d-bd56-d4e52ab5039c,srv-backup01,gAAAAABptDwzhdRPyYV3nS3-nFzmWhkLGxD_3hO9Xe3ANBsZGNzUYk_2KtWpxm5F69_31D72eppCSCgQLMEJEZO6IKJQDUj_6g==,Windows Server 2022,"New York, USA",17.7,97.15,63.26,118.09,130.34,20.72,3.28,gAAAAABptDwzPnaai10v5OCbMxWn9M5NYeMcaV0ELCPppBZ6a5hciN3UgeEpz3GFLRmvRU0ir2ZFyBnf_iE_93iijucBuwCe1g==,gAAAAABptDwzwTeu6hTbG6BJMxMktJWyC-M3GXjX8wX-BRfjeydAAH-DTRnB1QvbFCSJARmjTcS2D1ZxxxQSZGPZ81MW1LBRFgN_88h8eEHnSA_RYnN61z4=,gAAAAABptDwzsy6Y6vHHQzVgK5NHaCvaNnbqe2befI8srrIHeK754vjl7aE9cyr7aXeRjbqML7vcvnHvVdMVzjc874OxZJzlow==,2025-09-03 03:09:00,Large,248.43
3c110a81-cfdc-40f5-82a5-906466d0444d,srv-cache01,gAAAAABptDwzGdO6C_LxlllChosj2g8JTbDEZNKbZJQiM-VHJZCKVfYswsAZTb81VY0pKm4sSyKZOuz_vziAUmLxuZrNQ1zF0Q==,Red Hat Enterprise Linux,"Sydney, Australia",13.71,95.85,32.54,101.94,68.65,20.82,3.18,gAAAAABptDwz4Z7DkadeUpU5Ht1ECmOA4_7KPj1VjzTXFgbjXXvum3B2mOP44NaNj7Tluaw3o0jOesI7R_MkAvFYXiKtCQLRnQ==,gAAAAABptDwzHS-fGSrx-QEVCuA2i2thqPoj8kjnUSyA5LMoA54vhFmwfMLpkLDk051r2RwxlYyjPsgBFdXUlqa8_qtMowT6PVhY3U7jABy64XZiWqQLP4M=,gAAAAABptDwzmRcCU070XgKz6chve2HNh9ZWcBBo0dICSnrukcZxt5RryhR8KAwDC2cAxzFBsaTEIzHLWVKpivsuZkOIdl7ciA==,2025-10-02 13:35:00,Large,170.59
755ed160-757c-4213-8011-226502319394,srv-app02,gAAAAABptDwzHMN8Gj53jPQi6oLrDvFVouIOmGtgQVrIs5K2BrUn1w2MAgWV6JKyNWlQ20MB0TGZxHJfFZFYzVTDdXAteVwxSg==,Ubuntu 20.04,"Berlin, Germany",92.78,22.54,73.27,47.53,95.97,22.84,1.16,gAAAAABptDwzVse_iX0nfnHFuf9_-Ga6RoWDAiG4ZGFlVTdEYNPtYIgWTUVI4UcxWeKvH0X72FQTFG3Aiz1NOt-7rrXaJDVPqw==,gAAAAABptDwzzpFpA-j7nKWAXjvaZ8PsKQJDmsiczp6dXdgPAX2SBk3ERc54l7akWJ0geWurZfDozmxrYvm8dveuAULJJAqL7fgI-15NavwMNsFMK8rZEhg=,gAAAAABptDwzsrGHsV7DW4iJNNdV0EIPiJit3Pe4fiRde65KzlnR0wzKWLpjw-VGYh6lahXihfQB8o6ot5arlYv0hTDbATyRVQ==,2025-02-15 22:33:00,Small,143.5
0435b059-4f09-4a27-abfc-2a2bd4548aa7,srv-backup01,gAAAAABptDwzceYraJ5tvdPK3b6cwlu-nAalFdpncJMXQVVG0MFSGOGOkH8iNTt0S10owuPs8DKNlr0cj6YuAJyv0pB1PuvI6w==,Windows Server 2019,"New York, USA",87.98,34.46,66.78,103.02,84.46,21.05,2.95,gAAAAABptDwzplCVJfQgW0BjHNtWRxRR0JoZeYvb4Og0uaqsICmEfq1RvtiYkloI8AklRaaBbpuXLZpsviVnevCLdrg6ZkYfPw==,gAAAAABptDwz07tjw0JQqgx5kG3nHev4t-DV-bbPaDSlLX3dv4-qqgAvV017egkYiC0C4qP2rUn1PwNFl3v_qGn3DzhHMVxFYyRPmtN15Qam05qpESqOg-0=,gAAAAABptDwzlkCBVk9LHBpyeTYPHb6-4xbjLiiOcg0Tr30yLb1b82chFKgoykDmxcOHqzFVZxZt0O_DZQyAVVFa_pfJQxfn8w==,2025-01-27 20:30:00,Medium,187.48
2cfe603c-3683-452b-881c-8b51f5c7c3ce,srv-analytics02,gAAAAABptDwzXSzr3aLyJHDxr9CIl49PeeeUjXDhFhX0coHbFXTMqyueV2MnNL3JxZrKK3bHFDFKQepVQyc2OqwDubtdijobYg==,Windows Server 2022,"New York, USA",33.17,47.99,64.99,15.71,55.36,22.1,1.9,gAAAAABptDwzygVumOS_M4KjujQt-i-41IlcF7kZseUfJHrD1ief64-H-hicF9jmfOq0QahudHPNU8YyOt8ehRBqffINvVInXg==,gAAAAABptDwzflwLBnw2W6Fjq7Z0ZzkiNp-KK2o4vZJ04t8Lo-kgnSdQtaXgScgaIigZpQwSohCcOpItTm2xj4uTY0GC-1xVd5mPENEUylJGCE6-1fV43-k=,gAAAAABptDwzblnCuRDlFqOeP0aT2OYAUyKGDIFhyeAmQsFp1noSTJLFVFq1iBPX0eGozAEBeziuZo6Ix_oXyb7THS12O9l5BQ==,2025-07-03 03:21:00,Medium,71.07
